expID,testID,prec,recall,shd,time,date
CNN-d=10_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=SF_noise=Gumbel_mat=COV_mec=Linear_ng=3000_N=3,0.844706950258943,0.7724609375000001,3.3271484375,0.0017066150903701782,2021-05-23T12:57:28.477
EQ-d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=ER_noise=Poisson_mat=COV_mec=Linear_ng=3000_N=3,0.926568851302608,0.8814177777716441,1.7890625,0.009069368243217468,2021-05-23T17:37:02.406
CNN-d=50_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=1000_N=1,d=50_k=1_gtype=SF_noise=Gumbel_mat=COV_mec=Linear_ng=1000_N=1,0.46708538190974264,0.2875079719387755,51.05859375,0.015087559819221497,2021-05-23T22:18:44.231
EQ-d=50_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=1000_N=1,d=50_k=4_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=1000_N=1,0.22135843249099527,0.1303013392857143,65.166015625,0.07810881733894348,2021-05-23T21:42:57.558
EQ-d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=ER_noise=Exp_mat=COV_mec=Linear_ng=3000_N=3,0.9288425012947686,0.8787156600493479,1.7900390625,0.009022250771522522,2021-05-23T17:37:07.366
EQ2-SF-k1-d=20-d=20_k=1_gtype=SF_noise=Gaussian_mat=CH3_mec=Linear_ng=3000_N=3,TEST-gtype=SF,0.9676484742093648,0.9827302631578947,0.953125,0.03376150131225586,2021-06-02T23:06:29.046
EQ-d=50_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=1000_N=1,d=50_k=1_gtype=SF_noise=Poisson_mat=COV_mec=Linear_ng=1000_N=1,0.8248941141731978,0.7709661989795917,19.240234375,0.0780077576637268,2021-05-23T21:43:05.920
EQ-d=10_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,0.9052748073576806,0.7800156680570758,2.8505859375,0.008402064442634583,2021-05-23T12:57:10.835
CNN-d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=ER_noise=Exp_mat=COV_mec=Linear_ng=3000_N=3,0.6647459009694687,0.49908678282803853,7.1396484375,0.001722678542137146,2021-05-23T17:51:47.591
EQ-d=10_k=1_gtype=SF_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=SF_noise=Exp_mat=COV_mec=Linear_ng=3000_N=3,0.9929518769916876,0.991644965277778,0.138671875,0.01092025637626648,2021-05-23T12:57:10.359
CNN-d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=1_gtype=ER_noise=Gumbel_mat=COV_mec=Linear_ng=3000_N=3,0.6443824829784962,0.4214778468857618,7.6845703125,0.0017130076885223389,2021-05-23T17:51:47.688
EQ2-ERSF-k1-d=400-ng=1000-N=1-ensemble,TEST-d=200,0.9876607824675037,0.22988047402611658,154.25,16.306510746479034,2021-06-02T15:48:50.263
FC-d=10_k=1_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,d=10_k=2_gtype=ER_noise=Gaussian_mat=COV_mec=Linear_ng=3000_N=3,0.32075528751106847,0.2520826001050389,12.1689453125,0.002808809280395508,2021-05-23T17:43:01.944
